,State,Year,Quarter,Brands,User_Count,User_Percentage
561,kerala,2020,1,Xiaomi,990472,24.28629856
562,kerala,2020,1,Samsung,858444,21.04898198
563,kerala,2020,1,Vivo,448326,10.99291963
564,kerala,2020,1,Oppo,423226,10.37746952
565,kerala,2020,1,Huawei,259148,6.354289368
566,kerala,2020,1,Apple,248003,6.081014811
567,kerala,2020,1,Realme,202442,4.963862535
568,kerala,2020,1,OnePlus,103907,2.547791785
569,kerala,2020,1,Motorola,100697,2.469082827
570,kerala,2020,1,Lenovo,96507,2.366344344
571,kerala,2020,1,Others,347144,8.511944636
572,kerala,2020,2,Xiaomi,1124154,23.77227923
573,kerala,2020,2,Samsung,1009812,21.35430985
574,kerala,2020,2,Vivo,545130,11.5277645
575,kerala,2020,2,Oppo,505563,10.69104838
576,kerala,2020,2,Huawei,303050,6.408542976
577,kerala,2020,2,Apple,274565,5.806175886
578,kerala,2020,2,Realme,235063,4.97083431
579,kerala,2020,2,Motorola,111798,2.364171878
580,kerala,2020,2,Lenovo,109268,2.31067043
581,kerala,2020,2,OnePlus,109047,2.305996984
582,kerala,2020,2,Others,401394,8.488205574
583,kerala,2020,4,Xiaomi,1466789,22.9646186
584,kerala,2020,4,Samsung,1399186,21.90619976
585,kerala,2020,4,Vivo,811546,12.70587955
586,kerala,2020,4,Oppo,707082,11.07035057
587,kerala,2020,4,Huawei,402396,6.300068152
588,kerala,2020,4,Apple,364712,5.710072804
589,kerala,2020,4,Realme,332456,5.205060333
590,kerala,2020,4,Lenovo,139386,2.182281383
591,kerala,2020,4,Motorola,134213,2.101290885
592,kerala,2020,4,OnePlus,127085,1.989692147
593,kerala,2020,4,Others,502318,7.864485815
594,kerala,2020,3,Xiaomi,1299988,23.28767712
595,kerala,2020,3,Samsung,1205428,21.59375168
596,kerala,2020,3,Vivo,688186,12.328001
597,kerala,2020,3,Oppo,608874,10.90722462
598,kerala,2020,3,Huawei,356331,6.383229135
599,kerala,2020,3,Apple,315220,5.646776418
600,kerala,2020,3,Realme,282157,5.054493667
601,kerala,2020,3,Lenovo,126302,2.262544113
602,kerala,2020,3,Motorola,124372,2.22797055
603,kerala,2020,3,OnePlus,117670,2.107912509
604,kerala,2020,3,Others,457772,8.200419182
605,kerala,2019,1,Xiaomi,548894,25.68977976
606,kerala,2019,1,Samsung,438229,20.51034716
607,kerala,2019,1,Vivo,202577,9.481172167
608,kerala,2019,1,Oppo,195876,9.167546559
609,kerala,2019,1,Apple,141765,6.634999888
610,kerala,2019,1,Huawei,121756,5.698522529
611,kerala,2019,1,Realme,98968,4.631980171
612,kerala,2019,1,OnePlus,72822,3.408273987
613,kerala,2019,1,Motorola,63627,2.97792218
614,kerala,2019,1,Lenovo,58335,2.730241727
615,kerala,2019,1,Others,193775,9.069213863
616,kerala,2019,2,Xiaomi,646056,25.33387029
617,kerala,2019,2,Samsung,526625,20.65060837
618,kerala,2019,2,Vivo,249735,9.792888074
619,kerala,2019,2,Oppo,241558,9.472242406
620,kerala,2019,2,Apple,164485,6.449969747
621,kerala,2019,2,Huawei,150573,5.904436847
622,kerala,2019,2,Realme,116766,4.57875896
623,kerala,2019,2,OnePlus,79737,3.126736406
624,kerala,2019,2,Motorola,74622,2.926161306
625,kerala,2019,2,Lenovo,70249,2.75468234
626,kerala,2019,2,Others,229761,9.009645251
627,kerala,2019,4,Xiaomi,865305,24.69521436
628,kerala,2019,4,Samsung,732411,20.90251026
629,kerala,2019,4,Vivo,370217,10.5657406
630,kerala,2019,4,Oppo,354067,10.10483062
631,kerala,2019,4,Huawei,219873,6.275025414
632,kerala,2019,4,Apple,216607,6.181816002
633,kerala,2019,4,Realme,169629,4.841095933
634,kerala,2019,4,OnePlus,96332,2.749249559
635,kerala,2019,4,Motorola,92194,2.631153862
636,kerala,2019,4,Lenovo,84283,2.405379319
637,kerala,2019,4,Others,303020,8.647984068
638,kerala,2019,3,Xiaomi,747507,24.99218479
639,kerala,2019,3,Samsung,622999,20.82937836
640,kerala,2019,3,Vivo,304898,10.19397432
641,kerala,2019,3,Oppo,292609,9.783103302
642,kerala,2019,3,Apple,189074,6.321509159
643,kerala,2019,3,Huawei,183186,6.124649486
644,kerala,2019,3,Realme,138602,4.634025897
645,kerala,2019,3,OnePlus,87906,2.939053409
646,kerala,2019,3,Motorola,82456,2.756837848
647,kerala,2019,3,Lenovo,75786,2.533832749
648,kerala,2019,3,Others,265940,8.89145068
649,kerala,2021,1,Xiaomi,1589645,22.91564166
650,kerala,2021,1,Samsung,1517006,21.86850894
651,kerala,2021,1,Vivo,906705,13.07067104
652,kerala,2021,1,Oppo,775012,11.17224114
653,kerala,2021,1,Huawei,426164,6.143397747
654,kerala,2021,1,Apple,398950,5.751092376
655,kerala,2021,1,Realme,378100,5.450527704
656,kerala,2021,1,Lenovo,140787,2.029525109
657,kerala,2021,1,Motorola,138567,1.99752254
658,kerala,2021,1,OnePlus,135957,1.959897897
659,kerala,2021,1,Others,530050,7.640973841
660,kerala,2021,2,Xiaomi,1714598,23.11999475
661,kerala,2021,2,Samsung,1605779,21.6526568
662,kerala,2021,2,Vivo,999633,13.47925853
663,kerala,2021,2,Oppo,831538,11.21263071
664,kerala,2021,2,Realme,444654,5.995806681
665,kerala,2021,2,Huawei,427830,5.768948379
666,kerala,2021,2,Apple,427612,5.766008822
667,kerala,2021,2,OnePlus,146086,1.969853897
668,kerala,2021,2,Lenovo,138448,1.866861522
669,kerala,2021,2,Motorola,138108,1.862276892
670,kerala,2021,2,Others,541797,7.305703024
671,kerala,2021,4,Xiaomi,1989367,23.47665336
672,kerala,2021,4,Samsung,1752657,20.68322278
673,kerala,2021,4,Vivo,1227761,14.48888989
674,kerala,2021,4,Oppo,961805,11.3503253
675,kerala,2021,4,Realme,622033,7.340653142
676,kerala,2021,4,Apple,507548,5.98960798
677,kerala,2021,4,Huawei,412197,4.864364436
678,kerala,2021,4,OnePlus,185990,2.194880461
679,kerala,2021,4,Motorola,137360,1.62099457
680,kerala,2021,4,Lenovo,125313,1.478827116
681,kerala,2021,4,Others,551779,6.511580977
682,kerala,2021,3,Xiaomi,1859763,23.39493737
683,kerala,2021,3,Samsung,1678905,21.11982942
684,kerala,2021,3,Vivo,1115818,14.03646176
685,kerala,2021,3,Oppo,896805,11.28138199
686,kerala,2021,3,Realme,528624,6.649839454
687,kerala,2021,3,Apple,461244,5.802230979
688,kerala,2021,3,Huawei,422903,5.319919365
689,kerala,2021,3,OnePlus,167667,2.109171418
690,kerala,2021,3,Motorola,135436,1.703720709
691,kerala,2021,3,Lenovo,132669,1.66891316
692,kerala,2021,3,Others,549591,6.913594379
693,kerala,2018,1,Xiaomi,202313,25.79917468
694,kerala,2018,1,Samsung,163022,20.78874346
695,kerala,2018,1,Apple,60282,7.687226467
696,kerala,2018,1,Oppo,59417,7.576920723
697,kerala,2018,1,Vivo,56537,7.209659978
698,kerala,2018,1,Realme,36851,4.699279761
699,kerala,2018,1,Huawei,36819,4.695199086
700,kerala,2018,1,OnePlus,34552,4.40610877
701,kerala,2018,1,Lenovo,25828,3.293614764
702,kerala,2018,1,Motorola,24841,3.167751446
703,kerala,2018,1,Others,83722,10.67632086
704,kerala,2018,2,Xiaomi,275516,25.83155429
705,kerala,2018,2,Samsung,221630,20.77936446
706,kerala,2018,2,Oppo,85046,7.973658033
707,kerala,2018,2,Vivo,82708,7.754454161
708,kerala,2018,2,Apple,78756,7.383926487
709,kerala,2018,2,Huawei,50881,4.770450043
710,kerala,2018,2,Realme,49568,4.647347099
711,kerala,2018,2,OnePlus,43088,4.039801723
712,kerala,2018,2,Lenovo,34031,3.190644551
713,kerala,2018,2,Motorola,33926,3.180800066
714,kerala,2018,2,Others,111437,10.44799908
715,kerala,2018,4,Xiaomi,453011,25.778427
716,kerala,2018,4,Samsung,360358,20.50604157
717,kerala,2018,4,Vivo,159235,9.061210043
718,kerala,2018,4,Oppo,155311,8.837916243
719,kerala,2018,4,Apple,119247,6.785707376
720,kerala,2018,4,Huawei,94927,5.401786578
721,kerala,2018,4,Realme,82116,4.67278126
722,kerala,2018,4,OnePlus,62694,3.567579379
723,kerala,2018,4,Motorola,55176,3.13977031
724,kerala,2018,4,Lenovo,51340,2.921484118
725,kerala,2018,4,Others,163911,9.327296131
726,kerala,2018,3,Xiaomi,347221,25.76591832
727,kerala,2018,3,Samsung,278349,20.65519539
728,kerala,2018,3,Vivo,114342,8.484874569
729,kerala,2018,3,Oppo,113855,8.448736196
730,kerala,2018,3,Apple,93612,6.946581993
731,kerala,2018,3,Huawei,69424,5.151684701
732,kerala,2018,3,Realme,63176,4.688044951
733,kerala,2018,3,OnePlus,52471,3.893668587
734,kerala,2018,3,Motorola,43126,3.200212526
735,kerala,2018,3,Lenovo,40146,2.97907833
736,kerala,2018,3,Others,131876,9.786004432
737,kerala,2022,1,Xiaomi,2098370,23.38720544
738,kerala,2022,1,Samsung,1826034,20.35190758
739,kerala,2022,1,Vivo,1330622,14.83033501
740,kerala,2022,1,Oppo,1032233,11.50466564
741,kerala,2022,1,Realme,705424,7.862243557
742,kerala,2022,1,Apple,550489,6.135428612
743,kerala,2022,1,Huawei,408553,4.553492923
744,kerala,2022,1,OnePlus,199414,2.222551879
745,kerala,2022,1,Motorola,137230,1.529485364
746,kerala,2022,1,Lenovo,124999,1.393165787
747,kerala,2022,1,Others,558931,6.229518209
748,manipur,2020,1,Xiaomi,82065,46.26664562
749,manipur,2020,1,Samsung,30698,17.30693337
750,manipur,2020,1,Vivo,20017,11.285194
751,manipur,2020,1,Oppo,14505,8.177635956
752,manipur,2020,1,Realme,6022,3.395086089
753,manipur,2020,1,Apple,4598,2.592262677
754,manipur,2020,1,Huawei,2413,1.360402314
755,manipur,2020,1,OnePlus,2036,1.14785707
756,manipur,2020,1,Motorola,1833,1.033409632
757,manipur,2020,1,Lenovo,1609,0.907122803
758,manipur,2020,1,Others,11578,6.527450472
759,manipur,2020,2,Xiaomi,101637,47.16421651
760,manipur,2020,2,Samsung,36569,16.96968853
761,manipur,2020,2,Vivo,24681,11.45311282
762,manipur,2020,2,Oppo,17877,8.295745629
763,manipur,2020,2,Realme,7575,3.515146453
764,manipur,2020,2,Apple,5110,2.371273713
765,manipur,2020,2,Huawei,2813,1.305360656
766,manipur,2020,2,OnePlus,2198,1.019972528
767,manipur,2020,2,Motorola,2017,0.93598025
768,manipur,2020,2,Lenovo,1798,0.834354234
769,manipur,2020,2,Others,13221,6.13514868
770,manipur,2020,4,Xiaomi,137767,47.70788027
771,manipur,2020,4,Samsung,48641,16.84408461
772,manipur,2020,4,Vivo,34019,11.78057429
773,manipur,2020,4,Oppo,24639,8.53233693
774,manipur,2020,4,Realme,11096,3.842477803
775,manipur,2020,4,Apple,6525,2.259568102
776,manipur,2020,4,Huawei,3448,1.194021581
777,manipur,2020,4,OnePlus,2688,0.93083817
778,manipur,2020,4,Motorola,2319,0.803055698
779,manipur,2020,4,Lenovo,2118,0.733450612
780,manipur,2020,4,Others,15512,5.371711939
781,manipur,2020,3,Xiaomi,123688,47.83669744
782,manipur,2020,3,Samsung,43350,16.76573988
783,manipur,2020,3,Vivo,30086,11.6358489
784,manipur,2020,3,Oppo,21723,8.40143408
785,manipur,2020,3,Realme,9422,3.643986185
786,manipur,2020,3,Apple,5797,2.242006784
787,manipur,2020,3,Huawei,3222,1.246117967
788,manipur,2020,3,OnePlus,2459,0.951025475
789,manipur,2020,3,Motorola,2176,0.841574394
790,manipur,2020,3,Lenovo,1996,0.771958865
791,manipur,2020,3,Others,14644,5.663610029
792,manipur,2019,1,Xiaomi,44328,44.5386679
793,manipur,2019,1,Samsung,18143,18.22922423
794,manipur,2019,1,Vivo,9987,10.03446301
795,manipur,2019,1,Oppo,7606,7.642147357
796,manipur,2019,1,Realme,3053,3.067509319
797,manipur,2019,1,Apple,2686,2.698765159
798,manipur,2019,1,OnePlus,1419,1.425743768
799,manipur,2019,1,Huawei,1320,1.326273273
800,manipur,2019,1,Motorola,1261,1.266992876
801,manipur,2019,1,Lenovo,1160,1.165512876
802,manipur,2019,1,Others,8564,8.604700232
803,manipur,2019,2,Xiaomi,52830,44.86738516
804,manipur,2019,2,Samsung,21344,18.12700111
805,manipur,2019,2,Vivo,12208,10.36799239
806,manipur,2019,2,Oppo,9283,7.883852667
807,manipur,2019,2,Realme,3549,3.014089531
808,manipur,2019,2,Apple,3146,2.67183028
809,manipur,2019,2,Huawei,1571,1.334216583
810,manipur,2019,2,OnePlus,1538,1.306190391
811,manipur,2019,2,Motorola,1419,1.205126245
812,manipur,2019,2,Lenovo,1409,1.19663346
813,manipur,2019,2,Others,9450,8.025682183
814,manipur,2019,4,Xiaomi,71382,45.94678098
815,manipur,2019,4,Samsung,27196,17.50537468
816,manipur,2019,4,Vivo,17057,10.97915782
817,manipur,2019,4,Oppo,12455,8.016967263
818,manipur,2019,4,Realme,5083,3.271798041
819,manipur,2019,4,Apple,4146,2.668674931
820,manipur,2019,4,Huawei,2110,1.358153426
821,manipur,2019,4,OnePlus,1880,1.210108266
822,manipur,2019,4,Motorola,1694,1.090384789
823,manipur,2019,4,Gionee,1532,0.986109502
824,manipur,2019,4,Others,10823,6.9664903
825,manipur,2019,3,Xiaomi,62189,45.62120367
826,manipur,2019,3,Samsung,24119,17.69344758
827,manipur,2019,3,Vivo,14457,10.60550486
828,manipur,2019,3,Oppo,10716,7.86114616
829,manipur,2019,3,Realme,4255,3.121423751
830,manipur,2019,3,Apple,3713,2.723818187
831,manipur,2019,3,Huawei,1849,1.356407172
832,manipur,2019,3,OnePlus,1718,1.260306934
833,manipur,2019,3,Motorola,1557,1.142199008
834,manipur,2019,3,Gionee,1435,1.052701077
835,manipur,2019,3,Others,10308,7.561841603
836,manipur,2021,1,Xiaomi,149035,47.66557499
837,manipur,2021,1,Samsung,52212,16.69886269
838,manipur,2021,1,Vivo,37725,12.06551358
839,manipur,2021,1,Oppo,26807,8.573630816
840,manipur,2021,1,Realme,12487,3.993692991
841,manipur,2021,1,Apple,7077,2.263423184
842,manipur,2021,1,Huawei,3626,1.159696547
843,manipur,2021,1,OnePlus,2920,0.933897936
844,manipur,2021,1,Motorola,2347,0.750636458
845,manipur,2021,1,Lenovo,2098,0.670999271
846,manipur,2021,1,Others,16334,5.224071539
847,manipur,2021,2,Xiaomi,159031,47.41405269
848,manipur,2021,2,Samsung,55541,16.55918595
849,manipur,2021,2,Vivo,41068,12.24415564
850,manipur,2021,2,Oppo,29009,8.648843651
851,manipur,2021,2,Realme,14786,4.408349209
852,manipur,2021,2,Apple,7675,2.288251061
853,manipur,2021,2,Huawei,3685,1.098658653
854,manipur,2021,2,OnePlus,3183,0.948990635
855,manipur,2021,2,Motorola,2290,0.682748525
856,manipur,2021,2,HMD Global,2192,0.653530466
857,manipur,2021,2,Others,16949,5.053233515
858,manipur,2021,4,Xiaomi,183086,47.21802417
859,manipur,2021,4,Samsung,60028,15.48126867
860,manipur,2021,4,Vivo,48425,12.48884579
861,manipur,2021,4,Oppo,34483,8.893192967
862,manipur,2021,4,Realme,21355,5.507471386
863,manipur,2021,4,Apple,9391,2.421946326
864,manipur,2021,4,OnePlus,4695,1.210844212
865,manipur,2021,4,Huawei,4031,1.039598087
866,manipur,2021,4,HMD Global,2508,0.646815183
867,manipur,2021,4,Motorola,2358,0.608130065
868,manipur,2021,4,Others,17386,4.483863148
869,manipur,2021,3,Xiaomi,171051,47.28444308
870,manipur,2021,3,Samsung,57831,15.98649893
871,manipur,2021,3,Vivo,45197,12.4940221
872,manipur,2021,3,Oppo,32022,8.851994062
873,manipur,2021,3,Realme,17435,4.819640137
874,manipur,2021,3,Apple,8421,2.327857161
875,manipur,2021,3,Huawei,4030,1.114032105
876,manipur,2021,3,OnePlus,3903,1.07892489
877,manipur,2021,3,Motorola,2266,0.626401179
878,manipur,2021,3,HMD Global,2169,0.599587006
879,manipur,2021,3,Others,17424,4.816599355
880,manipur,2018,1,Xiaomi,12453,41.61403509
881,manipur,2018,1,Samsung,5612,18.75355054
882,manipur,2018,1,Vivo,2289,7.649122807
883,manipur,2018,1,Oppo,2039,6.813700919
884,manipur,2018,1,Realme,980,3.274853801
885,manipur,2018,1,Apple,918,3.067669173
886,manipur,2018,1,OnePlus,554,1.851294904
887,manipur,2018,1,Lyf,545,1.821219716
888,manipur,2018,1,Lenovo,478,1.59732665
889,manipur,2018,1,Motorola,430,1.436925647
890,manipur,2018,1,Others,3627,12.12030075
891,manipur,2018,2,Xiaomi,19879,43.16360873
892,manipur,2018,2,Samsung,8477,18.40625339
893,manipur,2018,2,Vivo,3889,8.444251438
894,manipur,2018,2,Oppo,3211,6.972098578
895,manipur,2018,2,Realme,1474,3.200521116
896,manipur,2018,2,Apple,1280,2.779285637
897,manipur,2018,2,OnePlus,779,1.691455868
898,manipur,2018,2,Lyf,726,1.576376072
899,manipur,2018,2,Lenovo,671,1.456953642
900,manipur,2018,2,Motorola,611,1.326674628
901,manipur,2018,2,Others,5058,10.9825209
902,manipur,2018,4,Xiaomi,36506,44.20201237
903,manipur,2018,4,Samsung,15215,18.42255022
904,manipur,2018,4,Vivo,7945,9.619925172
905,manipur,2018,4,Oppo,6107,7.394447202
906,manipur,2018,4,Realme,2561,3.100897214
907,manipur,2018,4,Apple,2195,2.657738924
908,manipur,2018,4,OnePlus,1217,1.473561854
909,manipur,2018,4,Motorola,1091,1.320999165
910,manipur,2018,4,Huawei,1063,1.287096345
911,manipur,2018,4,Lenovo,1045,1.265301675
912,manipur,2018,4,Others,7644,9.255469857
913,manipur,2018,3,Xiaomi,26950,43.51336078
914,manipur,2018,3,Samsung,11353,18.33050779
915,manipur,2018,3,Vivo,5709,9.217728264
916,manipur,2018,3,Oppo,4448,7.181722774
917,manipur,2018,3,Realme,1932,3.11939937
918,manipur,2018,3,Apple,1676,2.706062808
919,manipur,2018,3,OnePlus,1022,1.650117058
920,manipur,2018,3,Motorola,866,1.39824009
921,manipur,2018,3,Micromax,817,1.319124889
922,manipur,2018,3,Gionee,816,1.317510293
923,manipur,2018,3,Others,6346,10.24622588
924,manipur,2022,1,Xiaomi,193373,46.94658898
925,manipur,2022,1,Samsung,62042,15.06239378
926,manipur,2022,1,Vivo,51648,12.53896577
927,manipur,2022,1,Oppo,37434,9.088128186
928,manipur,2022,1,Realme,24745,6.007526099
929,manipur,2022,1,Apple,10256,2.489924739
930,manipur,2022,1,OnePlus,5335,1.295217286
931,manipur,2022,1,Huawei,4094,0.993930566
932,manipur,2022,1,HMD Global,2518,0.611313426
933,manipur,2022,1,Motorola,2359,0.572711823
934,manipur,2022,1,Others,18096,4.393299345
935,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Xiaomi,52683,24.11165422
936,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Vivo,48874,22.36837288
937,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Samsung,38134,17.45295108
938,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Oppo,26282,12.02859549
939,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Realme,13927,6.374029731
940,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Apple,4178,1.912163152
941,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Motorola,4028,1.843512009
942,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Lenovo,3944,1.80506737
943,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Huawei,3732,1.708040422
944,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,OnePlus,2682,1.227482425
945,dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,20032,9.168131224
946,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Xiaomi,58073,23.72127411
947,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Vivo,56525,23.08895733
948,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Samsung,42346,17.29721339
949,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Oppo,29921,12.22193175
950,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Realme,16175,6.607056786
951,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Apple,4502,1.838947119
952,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Motorola,4308,1.759703285
953,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Lenovo,4157,1.698023806
954,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Huawei,4069,1.662078149
955,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,OnePlus,2817,1.150669488
956,dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,21921,8.954144779
957,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Vivo,71995,24.28219216
958,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Xiaomi,68314,23.04067887
959,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Samsung,50714,17.10461967
960,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Oppo,36932,12.45628059
961,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Realme,20993,7.080436975
962,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Apple,5335,1.799367945
963,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Motorola,4712,1.58924494
964,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Huawei,4635,1.563274681
965,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Lenovo,4516,1.523138826
966,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,OnePlus,3173,1.070177036
967,dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,25174,8.490588311
968,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Vivo,63527,23.70888164
969,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Xiaomi,62612,23.36739492
970,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Samsung,46194,17.2400409
971,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Oppo,33220,12.3980205
972,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Realme,18327,6.839811007
973,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Apple,4852,1.810812626
974,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Motorola,4473,1.669366216
975,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Huawei,4325,1.614131206
976,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Lenovo,4294,1.60256171
977,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,OnePlus,2971,1.108805506
978,dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,23151,8.640173766
979,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Xiaomi,34460,24.52110551
980,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Vivo,27883,19.84103265
981,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Samsung,25799,18.35809638
982,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Oppo,15701,11.17254433
983,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Realme,7762,5.523297185
984,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Lenovo,3296,2.345373296
985,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Motorola,3175,2.25927191
986,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Apple,2928,2.083511229
987,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Huawei,2510,1.786070077
988,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,OnePlus,2058,1.464435146
989,dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,14960,10.64526229
990,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Xiaomi,38996,24.59074284
991,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Vivo,32183,20.29448859
992,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Samsung,28908,18.2292849
993,dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Oppo,18106,11.41758103
