,State,Year,Quarter,District,Transaction_Count,Transaction_Amount
2997,telangana,2020,1,kumuram bheem asifabad district,431200,924829748.6767043
2998,telangana,2020,1,nizamabad district,2202642,4951415940.342635
2999,telangana,2020,1,adilabad district,521578,1199179008.426102
3000,telangana,2020,1,rajanna sircilla district,771444,1821242659.8739936
3001,telangana,2020,1,nagarkurnool district,1379087,3566283298.1075497
3002,telangana,2020,1,peddapalle district,1794982,3975776398.2863264
3003,telangana,2020,1,nirmal district,654090,1616088714.4239542
3004,telangana,2020,1,mahabubabad district,1131336,2380623170.982039
3005,telangana,2020,1,sangareddy district,4610027,8691296108.435516
3006,telangana,2020,1,wanaparthy district,705583,1719603962.7896023
3007,telangana,2020,1,vikarabad district,966022,2067670438.7772045
3008,telangana,2020,1,jagtial district,1100444,2555776130.8061604
3009,telangana,2020,1,yadadri bhuvanagiri district,1677327,3614895962.8076024
3010,telangana,2020,1,medak district,969091,1971427872.180642
3011,telangana,2020,1,mahbubnagar district,1439754,3050397769.100156
3012,telangana,2020,1,jaya shankar bhalupally district,837146,2203226556.5045834
3013,telangana,2020,1,warangal urban district,6200767,12008422912.496418
3014,telangana,2020,1,rangareddy district,31802492,45881228273.95146
3015,telangana,2020,1,hyderabad district,94177232,183207208610.81787
3016,telangana,2020,1,suryapet district,1427044,3295595248.4370594
3017,telangana,2020,1,jogulamba gadwal district,692408,1613421876.413753
3018,telangana,2020,1,kamareddy district,1148492,2474184242.60747
3019,telangana,2020,1,mulugu district,436187,1155104119.66164
3020,telangana,2020,1,medchal malkajgiri district,25458101,37404467180.931694
3021,telangana,2020,1,karimnagar district,3037633,6437076498.978258
3022,telangana,2020,1,mancherial district,1708111,4017582988.9663706
3023,telangana,2020,1,siddipet district,1912271,4387174573.133842
3024,telangana,2020,1,khammam district,2537352,5525879243.728758
3025,telangana,2020,2,narayanpet district,695607,1503742472.362174
3026,telangana,2020,2,nalgonda district,3786127,8540610042.867538
3027,telangana,2020,2,jangaon district,1759512,3498060215.3452044
3028,telangana,2020,2,bhadradri kothagudem district,2391943,5623659100.95859
3029,telangana,2020,2,warangal rural district,2026328,3918025398.0865736
3030,telangana,2020,2,kumuram bheem asifabad district,589630,1322968097.1360505
3031,telangana,2020,2,nizamabad district,2750473,6638415628.443302
3032,telangana,2020,2,adilabad district,680275,1524883392.4054193
3033,telangana,2020,2,rajanna sircilla district,1005107,2223196910.7411313
3034,telangana,2020,2,nagarkurnool district,2065489,4460050448.486773
3035,telangana,2020,2,peddapalle district,2293157,4788894395.201496
3036,telangana,2020,2,nirmal district,835049,2145022169.0158358
3037,telangana,2020,2,mahabubabad district,1721463,3572106362.348245
3038,telangana,2020,2,sangareddy district,4807036,8780427655.861984
3039,telangana,2020,2,wanaparthy district,1041972,2330763455.8468223
3040,telangana,2020,2,vikarabad district,1337076,2336128467.801978
3041,telangana,2020,2,jagtial district,1504160,3565039911.672269
3042,telangana,2020,2,yadadri bhuvanagiri district,2018354,4098335517.574524
3043,telangana,2020,2,medak district,1281978,2500774235.3230863
3044,telangana,2020,2,mahbubnagar district,1726832,3401780719.062594
3045,telangana,2020,2,jaya shankar bhalupally district,1118207,2683325971.192736
3046,telangana,2020,2,warangal urban district,6239185,13617334891.581211
3047,telangana,2020,2,rangareddy district,18068048,31273545586.261536
3048,telangana,2020,2,hyderabad district,56374644,130820061488.30272
3049,telangana,2020,2,suryapet district,2070003,5008825032.281717
3050,telangana,2020,2,jogulamba gadwal district,960673,2414251006.888463
3051,telangana,2020,2,kamareddy district,1588473,3530203792.2776647
3052,telangana,2020,2,mulugu district,548767,1498496960.2545447
3053,telangana,2020,2,medchal malkajgiri district,17860704,29732057894.60774
3054,telangana,2020,2,karimnagar district,3030914,6621194087.94509
3055,telangana,2020,2,mancherial district,2131238,4472790687.891081
3056,telangana,2020,2,siddipet district,2417054,5240899389.901978
3057,telangana,2020,2,khammam district,3329665,7845967966.504283
3058,telangana,2020,4,narayanpet district,1122820,2835819720.016362
3059,telangana,2020,4,nalgonda district,7966177,19282405659.535854
3060,telangana,2020,4,jangaon district,3031598,6561515594.088474
3061,telangana,2020,4,bhadradri kothagudem district,5185352,12782078782.234629
3062,telangana,2020,4,warangal rural district,3301035,7061015635.913547
3063,telangana,2020,4,kumuram bheem asifabad district,1255788,2599620374.1924663
3064,telangana,2020,4,nizamabad district,5857682,15245199022.577251
3065,telangana,2020,4,adilabad district,1494484,3501126352.5856867
3066,telangana,2020,4,rajanna sircilla district,2158748,5123169526.190012
3067,telangana,2020,4,nagarkurnool district,3613079,9022680672.803654
3068,telangana,2020,4,peddapalle district,5150603,10874763808.441689
3069,telangana,2020,4,nirmal district,1709052,4786165444.904333
3070,telangana,2020,4,mahabubabad district,2985467,6391599550.63833
3071,telangana,2020,4,sangareddy district,11444304,22088541539.15049
3072,telangana,2020,4,wanaparthy district,1878120,4653274168.989356
3073,telangana,2020,4,vikarabad district,2521145,5380594708.229063
3074,telangana,2020,4,jagtial district,3204589,8148634697.350504
3075,telangana,2020,4,yadadri bhuvanagiri district,4445644,10126950083.340902
3076,telangana,2020,4,medak district,2913551,6627122841.862166
3077,telangana,2020,4,mahbubnagar district,3778283,8337765904.894909
3078,telangana,2020,4,jaya shankar bhalupally district,2144371,5358552576.958319
3079,telangana,2020,4,warangal urban district,11918795,25712185991.211586
3080,telangana,2020,4,rangareddy district,53405219,89256130453.08656
3081,telangana,2020,4,hyderabad district,117008707,243045184188.28207
3082,telangana,2020,4,suryapet district,4322234,10332732240.89793
3083,telangana,2020,4,jogulamba gadwal district,1815083,4716814930.788986
3084,telangana,2020,4,kamareddy district,3045875,7470236114.994878
3085,telangana,2020,4,mulugu district,1080109,2751716832.141886
3086,telangana,2020,4,medchal malkajgiri district,49900746,81801106073.41167
3087,telangana,2020,4,karimnagar district,6853847,15369367186.015852
3088,telangana,2020,4,mancherial district,5086014,10978959291.406088
3089,telangana,2020,4,siddipet district,5009319,11662960489.776716
3090,telangana,2020,4,khammam district,7035947,16464448770.047258
3091,telangana,2020,3,narayanpet district,783327,1902627904.62247
3092,telangana,2020,3,nalgonda district,5228596,12019426389.403297
3093,telangana,2020,3,jangaon district,2017277,4140321227.647342
3094,telangana,2020,3,bhadradri kothagudem district,3196550,7671316620.377354
3095,telangana,2020,3,warangal rural district,2344202,4962993534.951414
3096,telangana,2020,3,kumuram bheem asifabad district,769865,1675480569.6999292
3097,telangana,2020,3,nizamabad district,3738711,8812060816.702126
3098,telangana,2020,3,adilabad district,897345,1988333702.679586
3099,telangana,2020,3,rajanna sircilla district,1341971,3102179679.4662037
3100,telangana,2020,3,nagarkurnool district,2457619,5813967118.645211
3101,telangana,2020,3,peddapalle district,3165247,6772933142.766051
3102,telangana,2020,3,nirmal district,1117211,3114725315.389447
3103,telangana,2020,3,mahabubabad district,2057383,4294089771.5496736
3104,telangana,2020,3,sangareddy district,6800085,12980683896.976254
3105,telangana,2020,3,wanaparthy district,1234628,3016246622.6626596
3106,telangana,2020,3,vikarabad district,1608742,3284049784.051024
3107,telangana,2020,3,jagtial district,2078603,5050134980.509495
3108,telangana,2020,3,yadadri bhuvanagiri district,2675838,5838319417.216424
3109,telangana,2020,3,medak district,1948206,4236040846.328572
3110,telangana,2020,3,mahbubnagar district,2371373,5055802636.647903
3111,telangana,2020,3,jaya shankar bhalupally district,1439193,3673328300.1233864
3112,telangana,2020,3,warangal urban district,7847624,17470830635.334423
3113,telangana,2020,3,rangareddy district,29573243,51787722036.044556
3114,telangana,2020,3,hyderabad district,99285803,228448742377.47607
3115,telangana,2020,3,suryapet district,2745417,6451797391.596656
3116,telangana,2020,3,jogulamba gadwal district,1269849,3465592564.8372164
3117,telangana,2020,3,kamareddy district,1931489,4253804723.6002865
3118,telangana,2020,3,mulugu district,700289,1906993181.761936
3119,telangana,2020,3,medchal malkajgiri district,28698311,48831695001.78223
3120,telangana,2020,3,karimnagar district,4242409,9665080706.228874
3121,telangana,2020,3,mancherial district,3056009,6633824054.497068
3122,telangana,2020,3,siddipet district,3137039,7015923741.021015
3123,telangana,2020,3,khammam district,4612672,10624076063.27388
3124,telangana,2019,1,narayanpet district,174965,309771672.0671499
3125,telangana,2019,1,nalgonda district,995740,1769178906.7148075
3126,telangana,2019,1,jangaon district,459535,666835161.5200422
3127,telangana,2019,1,bhadradri kothagudem district,584648,1347048006.2547002
3128,telangana,2019,1,warangal rural district,543456,652015911.9018332
3129,telangana,2019,1,kumuram bheem asifabad district,162055,267180135.05131233
3130,telangana,2019,1,nizamabad district,705541,1347187035.3619022
3131,telangana,2019,1,adilabad district,202558,363233268.90475595
3132,telangana,2019,1,rajanna sircilla district,336361,591748358.9669632
3133,telangana,2019,1,nagarkurnool district,394508,919667216.3119977
3134,telangana,2019,1,peddapalle district,670381,1232197525.0656664
3135,telangana,2019,1,nirmal district,316131,513648129.4548651
3136,telangana,2019,1,mahabubabad district,367401,589964630.444792
3137,telangana,2019,1,sangareddy district,1782207,2801488635.44757
3138,telangana,2019,1,wanaparthy district,256316,539178838.0241383
3139,telangana,2019,1,vikarabad district,339769,628307802.9188868
3140,telangana,2019,1,jagtial district,458055,774232192.3382725
3141,telangana,2019,1,yadadri bhuvanagiri district,650221,1153306717.151112
3142,telangana,2019,1,medak district,424439,604006323.838034
3143,telangana,2019,1,mahbubnagar district,505837,949702543.7309991
3144,telangana,2019,1,jaya shankar bhalupally district,271387,602186464.5833509
3145,telangana,2019,1,warangal urban district,1953906,2836690647.8977265
3146,telangana,2019,1,rangareddy district,12952050,17677048557.632526
3147,telangana,2019,1,hyderabad district,24838664,34892156029.40753
3148,telangana,2019,1,suryapet district,570175,1022801622.5667242
3149,telangana,2019,1,jogulamba gadwal district,261453,415838239.1276528
3150,telangana,2019,1,kamareddy district,494329,728765333.3862631
3151,telangana,2019,1,mulugu district,117826,286242139.70046264
3152,telangana,2019,1,medchal malkajgiri district,10127087,13392043971.075241
3153,telangana,2019,1,karimnagar district,1088155,1693944274.3067384
3154,telangana,2019,1,mancherial district,589535,1094451064.2941875
3155,telangana,2019,1,siddipet district,841516,1380114923.8328254
3156,telangana,2019,1,khammam district,854495,1481079756.3855424
3157,telangana,2019,2,narayanpet district,178965,419237051.7853179
3158,telangana,2019,2,nalgonda district,982589,2323581176.516111
3159,telangana,2019,2,jangaon district,451178,880333999.3660777
3160,telangana,2019,2,bhadradri kothagudem district,658827,1800936282.3850584
3161,telangana,2019,2,warangal rural district,525201,894990099.3555228
3162,telangana,2019,2,kumuram bheem asifabad district,146390,319016878.8360514
3163,telangana,2019,2,nizamabad district,782289,1812827883.3205523
3164,telangana,2019,2,adilabad district,187419,451538835.93270147
3165,telangana,2019,2,rajanna sircilla district,311530,702215438.880197
3166,telangana,2019,2,nagarkurnool district,427374,1115389468.3856611
3167,telangana,2019,2,peddapalle district,657490,1566326735.5282462
3168,telangana,2019,2,nirmal district,237118,604053955.6960328
3169,telangana,2019,2,mahabubabad district,398457,820743447.1629949
3170,telangana,2019,2,sangareddy district,1920044,3684548498.973757
3171,telangana,2019,2,wanaparthy district,270228,701368465.7621387
3172,telangana,2019,2,vikarabad district,349574,741826384.7097802
3173,telangana,2019,2,jagtial district,424736,1013323553.1638029
3174,telangana,2019,2,yadadri bhuvanagiri district,698908,1571831637.5126033
3175,telangana,2019,2,medak district,415222,805791072.4725859
3176,telangana,2019,2,mahbubnagar district,550333,1270311793.6391454
3177,telangana,2019,2,jaya shankar bhalupally district,290519,779327294.8465207
3178,telangana,2019,2,warangal urban district,2185190,3832142348.1167383
3179,telangana,2019,2,rangareddy district,16348519,25359412038.382965
3180,telangana,2019,2,hyderabad district,43511186,73949377453.0185
3181,telangana,2019,2,suryapet district,565731,1389837609.2161393
3182,telangana,2019,2,jogulamba gadwal district,250255,525141870.7237575
3183,telangana,2019,2,kamareddy district,454684,967447713.1913474
3184,telangana,2019,2,mulugu district,129404,357195912.4863805
3185,telangana,2019,2,medchal malkajgiri district,11891107,17462610963.470375
3186,telangana,2019,2,karimnagar district,1090639,2218679006.703639
3187,telangana,2019,2,mancherial district,571186,1433729477.429565
3188,telangana,2019,2,siddipet district,821209,1837834819.208163
3189,telangana,2019,2,khammam district,926878,2063514016.2549326
3190,telangana,2019,4,narayanpet district,348020,781969185.7695559
3191,telangana,2019,4,nalgonda district,1934313,4432868129.214613
3192,telangana,2019,4,jangaon district,899519,1768140547.0507903
3193,telangana,2019,4,bhadradri kothagudem district,1404330,3333736227.921642
3194,telangana,2019,4,warangal rural district,1122699,1916370719.9451218
3195,telangana,2019,4,kumuram bheem asifabad district,315212,636251308.4070561
3196,telangana,2019,4,nizamabad district,1638281,3627249339.2387323
3197,telangana,2019,4,adilabad district,395004,791642341.6090925
3198,telangana,2019,4,rajanna sircilla district,600689,1301541778.6067424
3199,telangana,2019,4,nagarkurnool district,933585,2233923658.115257
3200,telangana,2019,4,peddapalle district,1360978,2960713411.6268864
3201,telangana,2019,4,nirmal district,528301,1133229683.1589468
3202,telangana,2019,4,mahabubabad district,850549,1675353014.2975852
3203,telangana,2019,4,sangareddy district,3687957,6643761917.41535
3204,telangana,2019,4,wanaparthy district,507428,1216946623.313059
3205,telangana,2019,4,vikarabad district,688709,1424370972.6543646
3206,telangana,2019,4,jagtial district,853526,1885810564.1351793
3207,telangana,2019,4,yadadri bhuvanagiri district,1376210,2917661179.1368203
3208,telangana,2019,4,medak district,746346,1468382159.4114661
3209,telangana,2019,4,mahbubnagar district,1133602,2409813569.4080114
3210,telangana,2019,4,jaya shankar bhalupally district,636364,1456148257.6858165
