,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
2651,karnataka,2020,2,Recharge & bill payments,43290272,16434890228.306221
2652,karnataka,2020,2,Financial Services,161560,246367207.0610708
2653,karnataka,2020,2,Others,399878,192530880.1645686
2654,karnataka,2020,4,Merchant payments,215711211,97147239182.96416
2655,karnataka,2020,4,Peer-to-peer payments,166981242,538340957771.568
2656,karnataka,2020,4,Recharge & bill payments,47736461,21611671359.120274
2657,karnataka,2020,4,Financial Services,284700,427966918.93005997
2658,karnataka,2020,4,Others,823370,508863332.4358694
2659,karnataka,2020,3,Merchant payments,137206600,60769881812.00958
2660,karnataka,2020,3,Peer-to-peer payments,119241776,390432374828.4793
2661,karnataka,2020,3,Recharge & bill payments,43139631,18911088810.529343
2662,karnataka,2020,3,Financial Services,251980,358426105.9585576
2663,karnataka,2020,3,Others,520544,268744139.7048992
2664,karnataka,2019,1,Peer-to-peer payments,44049036,104118436760.31566
2665,karnataka,2019,1,Merchant payments,24491960,7076613843.774634
2666,karnataka,2019,1,Recharge & bill payments,16981941,6217689429.770171
2667,karnataka,2019,1,Financial Services,293728,51023386.14504391
2668,karnataka,2019,1,Others,770944,512618725.75178516
2669,karnataka,2019,2,Peer-to-peer payments,50033334,142910706254.40515
2670,karnataka,2019,2,Merchant payments,44848593,12338599108.54726
2671,karnataka,2019,2,Recharge & bill payments,19283028,7745156562.557001
2672,karnataka,2019,2,Financial Services,140353,44871623.829314835
2673,karnataka,2019,2,Others,1096296,662690676.7455502
2674,karnataka,2019,4,Merchant payments,114044901,31602890835.851074
2675,karnataka,2019,4,Peer-to-peer payments,93311589,250562864352.78363
2676,karnataka,2019,4,Recharge & bill payments,28862161,12183568521.027195
2677,karnataka,2019,4,Financial Services,101937,51145982.18087677
2678,karnataka,2019,4,Others,1475664,646673755.3894986
2679,karnataka,2019,3,Merchant payments,76924325,20375791901.51608
2680,karnataka,2019,3,Peer-to-peer payments,67784880,183163325083.02167
2681,karnataka,2019,3,Recharge & bill payments,24339891,10208179941.827314
2682,karnataka,2019,3,Financial Services,189716,57194690.691376016
2683,karnataka,2019,3,Others,1494923,732228821.132016
2684,karnataka,2021,1,Merchant payments,279599017,117959690729.6494
2685,karnataka,2021,1,Peer-to-peer payments,190894164,610937002732.095
2686,karnataka,2021,1,Recharge & bill payments,52261651,25111731675.64637
2687,karnataka,2021,1,Financial Services,297710,475815041.81600165
2688,karnataka,2021,1,Others,744950,511117233.18647754
2689,karnataka,2021,2,Merchant payments,244460862,124624417935.05894
2690,karnataka,2021,2,Peer-to-peer payments,216539959,684035748184.4377
2691,karnataka,2021,2,Recharge & bill payments,68599238,28272314719.07621
2692,karnataka,2021,2,Financial Services,304779,456933673.9871358
2693,karnataka,2021,2,Others,744208,497736717.48932767
2694,karnataka,2021,4,Merchant payments,503210623,243754536471.1106
2695,karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881.0441
2696,karnataka,2021,4,Recharge & bill payments,76826701,39294350717.405914
2697,karnataka,2021,4,Financial Services,365769,574240588.1883193
2698,karnataka,2021,4,Others,1289682,896608692.1244912
2699,karnataka,2021,3,Merchant payments,391381353,190563423840.34485
2700,karnataka,2021,3,Peer-to-peer payments,288462867,908138627418.7012
2701,karnataka,2021,3,Recharge & bill payments,72168311,33386709060.80711
2702,karnataka,2021,3,Financial Services,286685,508051800.8625039
2703,karnataka,2021,3,Others,997323,637927036.8737218
2704,karnataka,2018,1,Recharge & bill payments,5785292,1496816541.9710202
2705,karnataka,2018,1,Peer-to-peer payments,4456528,16522277460.174664
2706,karnataka,2018,1,Merchant payments,1089627,696586489.2644083
2707,karnataka,2018,1,Financial Services,159848,52664837.407078
2708,karnataka,2018,1,Others,525604,449549985.19633806
2709,karnataka,2018,2,Recharge & bill payments,7391926,2435924808.0540595
2710,karnataka,2018,2,Peer-to-peer payments,7164836,29135024501.319633
2711,karnataka,2018,2,Merchant payments,1874383,1361967204.9193478
2712,karnataka,2018,2,Financial Services,194363,93244737.61226672
2713,karnataka,2018,2,Others,490939,489418829.39568377
2714,karnataka,2018,4,Peer-to-peer payments,20471744,63575342228.05887
2715,karnataka,2018,4,Merchant payments,11812478,4751317554.815564
2716,karnataka,2018,4,Recharge & bill payments,11426205,4030978295.062695
2717,karnataka,2018,4,Financial Services,289353,71134704.79416475
2718,karnataka,2018,4,Others,812291,579613793.3366778
2719,karnataka,2018,3,Peer-to-peer payments,12863507,42819128165.14718
2720,karnataka,2018,3,Recharge & bill payments,8674172,3019156590.415938
2721,karnataka,2018,3,Merchant payments,3638065,1879406580.5386481
2722,karnataka,2018,3,Financial Services,205740,50726023.40346949
2723,karnataka,2018,3,Others,598777,456674396.3028466
2724,karnataka,2022,1,Merchant payments,588543313,278109650949.8691
2725,karnataka,2022,1,Peer-to-peer payments,389491586,1243199329198.8584
2726,karnataka,2022,1,Recharge & bill payments,78206453,43891305256.63388
2727,karnataka,2022,1,Financial Services,384922,624857963.437548
2728,karnataka,2022,1,Others,1229133,824344937.0828401
2729,karnataka,2022,2,Merchant payments,735295388,358016289601.7625
2730,karnataka,2022,2,Peer-to-peer payments,449723751,1457330278795.186
2731,karnataka,2022,2,Recharge & bill payments,91137091,50583781089.16758
2732,karnataka,2022,2,Financial Services,351688,545330283.2377212
2733,karnataka,2022,2,Others,941042,670434289.8797817
2734,karnataka,2022,4,Merchant payments,830157371,380643835280.23364
2735,karnataka,2022,4,Peer-to-peer payments,460041715,1468087523889.2769
2736,karnataka,2022,4,Recharge & bill payments,87517348,54445900607.2116
2737,karnataka,2022,4,Financial Services,426795,650217624.1227758
2738,karnataka,2022,4,Others,767142,689145506.798728
2739,karnataka,2022,3,Merchant payments,704609552,333606445776.6083
2740,karnataka,2022,3,Peer-to-peer payments,404084880,1282604186671.1763
2741,karnataka,2022,3,Recharge & bill payments,79979546,48539011844.07969
2742,karnataka,2022,3,Financial Services,361312,558132533.414458
2743,karnataka,2022,3,Others,726038,610455785.7449958
2744,meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
2745,meghalaya,2023,1,Merchant payments,1232691,1407372935.0
2746,meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
2747,meghalaya,2023,1,Financial Services,3991,4692287.0
2748,meghalaya,2023,1,Others,6863,4914284.0
2749,meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
2750,meghalaya,2023,2,Merchant payments,1701913,1698962028.0
2751,meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
2752,meghalaya,2023,2,Financial Services,4075,4633858.0
2753,meghalaya,2023,2,Others,6841,4701930.0
2754,meghalaya,2020,1,Recharge & bill payments,226214,59666071.21530793
2755,meghalaya,2020,1,Peer-to-peer payments,216022,1013733312.3935763
2756,meghalaya,2020,1,Merchant payments,57245,44125206.34755945
2757,meghalaya,2020,1,Financial Services,473,402779.89033132966
2758,meghalaya,2020,1,Others,2329,2207471.061039081
2759,meghalaya,2020,2,Recharge & bill payments,382662,100570200.25271696
2760,meghalaya,2020,2,Peer-to-peer payments,202270,998750895.9111593
2761,meghalaya,2020,2,Merchant payments,46014,48980521.41595118
2762,meghalaya,2020,2,Financial Services,1186,2944583.114737345
2763,meghalaya,2020,2,Others,3263,2488953.643832149
2764,meghalaya,2020,4,Recharge & bill payments,350006,102794647.7641504
2765,meghalaya,2020,4,Peer-to-peer payments,286252,1579858348.0670543
2766,meghalaya,2020,4,Merchant payments,111471,115136797.58942303
2767,meghalaya,2020,4,Financial Services,1809,2774557.112070617
2768,meghalaya,2020,4,Others,4470,3678221.666272167
2769,meghalaya,2020,3,Recharge & bill payments,342484,97662913.13408674
2770,meghalaya,2020,3,Peer-to-peer payments,194448,1065012681.7126106
2771,meghalaya,2020,3,Merchant payments,55595,67511647.1349487
2772,meghalaya,2020,3,Financial Services,1587,4049966.8133478058
2773,meghalaya,2020,3,Others,3465,2821792.5880408054
2774,meghalaya,2019,1,Recharge & bill payments,98817,23006751.795504905
2775,meghalaya,2019,1,Peer-to-peer payments,90694,358932132.1046898
2776,meghalaya,2019,1,Merchant payments,16073,14297275.230527855
2777,meghalaya,2019,1,Financial Services,659,62335.064750311045
2778,meghalaya,2019,1,Others,2498,2738667.957962149
2779,meghalaya,2019,2,Recharge & bill payments,108812,27248605.429233357
2780,meghalaya,2019,2,Peer-to-peer payments,97407,446537199.17356837
2781,meghalaya,2019,2,Merchant payments,22588,15600927.006629137
2782,meghalaya,2019,2,Financial Services,460,106800.75308155928
2783,meghalaya,2019,2,Others,3019,3437756.744766518
2784,meghalaya,2019,4,Recharge & bill payments,175084,43611775.02621875
2785,meghalaya,2019,4,Peer-to-peer payments,163734,670870023.4297696
2786,meghalaya,2019,4,Merchant payments,24430,25344714.50557894
2787,meghalaya,2019,4,Financial Services,382,124511.63613216748
2788,meghalaya,2019,4,Others,2351,2485447.192519395
2789,meghalaya,2019,3,Recharge & bill payments,155949,38916251.42165714
2790,meghalaya,2019,3,Peer-to-peer payments,116168,546221812.6889315
2791,meghalaya,2019,3,Merchant payments,31201,23461321.889810227
2792,meghalaya,2019,3,Financial Services,421,584192.9488108774
2793,meghalaya,2019,3,Others,2811,3035023.204323471
2794,meghalaya,2021,1,Peer-to-peer payments,326993,1794745857.3188953
2795,meghalaya,2021,1,Recharge & bill payments,306634,106098525.65614726
2796,meghalaya,2021,1,Merchant payments,108805,147747773.01896822
2797,meghalaya,2021,1,Financial Services,1777,3981898.0457751974
2798,meghalaya,2021,1,Others,3437,2941223.950049905
2799,meghalaya,2021,2,Recharge & bill payments,389959,129031455.7077258
2800,meghalaya,2021,2,Peer-to-peer payments,366411,1885041503.7970467
2801,meghalaya,2021,2,Merchant payments,147406,173894963.00439677
2802,meghalaya,2021,2,Financial Services,1766,2306496.854595862
2803,meghalaya,2021,2,Others,4052,3342835.5268340455
2804,meghalaya,2021,4,Peer-to-peer payments,669693,3233210261.728197
2805,meghalaya,2021,4,Recharge & bill payments,447310,165277548.45940137
2806,meghalaya,2021,4,Merchant payments,314445,442464385.0377933
2807,meghalaya,2021,4,Financial Services,1989,2464327.9242311358
2808,meghalaya,2021,4,Others,6756,5348877.036531466
2809,meghalaya,2021,3,Peer-to-peer payments,473274,2348008593.21644
2810,meghalaya,2021,3,Recharge & bill payments,418429,144363692.75220004
2811,meghalaya,2021,3,Merchant payments,199427,270311210.8907223
2812,meghalaya,2021,3,Financial Services,1556,2379067.1150075165
2813,meghalaya,2021,3,Others,5045,3937887.553600684
2814,meghalaya,2018,1,Recharge & bill payments,31857,6028476.149090356
2815,meghalaya,2018,1,Peer-to-peer payments,13274,55943496.515886314
2816,meghalaya,2018,1,Merchant payments,1605,2395888.4397623385
2817,meghalaya,2018,1,Financial Services,532,144318.2545571151
2818,meghalaya,2018,1,Others,2303,1738080.43060439
2819,meghalaya,2018,2,Recharge & bill payments,42625,9657896.164724296
2820,meghalaya,2018,2,Peer-to-peer payments,19894,101140464.66239843
2821,meghalaya,2018,2,Merchant payments,2929,3663446.436220131
2822,meghalaya,2018,2,Financial Services,592,580648.3434132106
2823,meghalaya,2018,2,Others,1817,1962212.2350756058
2824,meghalaya,2018,4,Recharge & bill payments,82962,18100891.637344178
2825,meghalaya,2018,4,Peer-to-peer payments,58952,301941442.7059927
2826,meghalaya,2018,4,Merchant payments,15768,14434314.193342488
2827,meghalaya,2018,4,Financial Services,763,190875.18848979956
2828,meghalaya,2018,4,Others,2687,2918155.2795046642
2829,meghalaya,2018,3,Recharge & bill payments,60625,14231601.453371253
2830,meghalaya,2018,3,Peer-to-peer payments,40832,187460582.05754715
2831,meghalaya,2018,3,Merchant payments,5802,5458930.689379572
2832,meghalaya,2018,3,Financial Services,748,552674.5783359876
2833,meghalaya,2018,3,Others,2283,2149872.755760235
2834,meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157
2835,meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045
2836,meghalaya,2022,1,Merchant payments,405859,563004043.9315958
2837,meghalaya,2022,1,Financial Services,2134,3019251.8598936894
2838,meghalaya,2022,1,Others,6218,5116238.235718384
2839,meghalaya,2022,2,Peer-to-peer payments,977816,4359000096.157877
2840,meghalaya,2022,2,Merchant payments,591364,714995836.5962032
2841,meghalaya,2022,2,Recharge & bill payments,467745,200896879.69103926
2842,meghalaya,2022,2,Financial Services,1880,2406087.095158501
2843,meghalaya,2022,2,Others,5844,4192522.344518611
2844,meghalaya,2022,4,Peer-to-peer payments,1901671,7328913724.3339405
2845,meghalaya,2022,4,Merchant payments,1334431,1381013596.832624
2846,meghalaya,2022,4,Recharge & bill payments,685678,278377945.43169147
2847,meghalaya,2022,4,Financial Services,3544,3564357.119764914
2848,meghalaya,2022,4,Others,7124,4671532.630633753
2849,meghalaya,2022,3,Peer-to-peer payments,2050942,7796315453.507147
2850,meghalaya,2022,3,Merchant payments,1486098,1468318733.1353962
2851,meghalaya,2022,3,Recharge & bill payments,810017,330230375.9276109
2852,meghalaya,2022,3,Financial Services,3504,3106775.3857113793
2853,meghalaya,2022,3,Others,8604,5329459.165683068
2854,west-bengal,2023,1,Peer-to-peer payments,209399898,712039303982.0
2855,west-bengal,2023,1,Merchant payments,196695397,152528979798.0
2856,west-bengal,2023,1,Recharge & bill payments,52273240,31580090540.0
2857,west-bengal,2023,1,Financial Services,287719,266872934.0
2858,west-bengal,2023,1,Others,622090,467935301.0
2859,west-bengal,2023,2,Merchant payments,245111000,176704613449.0
2860,west-bengal,2023,2,Peer-to-peer payments,240347041,797054798425.0
2861,west-bengal,2023,2,Recharge & bill payments,58950434,34789238757.0
2862,west-bengal,2023,2,Financial Services,327537,317467007.0
2863,west-bengal,2023,2,Others,581674,448989334.0
2864,west-bengal,2020,1,Peer-to-peer payments,28457404,82770282623.80914
2865,west-bengal,2020,1,Merchant payments,19779392,8097859088.519976
2866,west-bengal,2020,1,Recharge & bill payments,17448908,5550815439.734788
2867,west-bengal,2020,1,Financial Services,210068,58280893.55150119
2868,west-bengal,2020,1,Others,354609,176067145.3227705
2869,west-bengal,2020,2,Peer-to-peer payments,24855687,84984004330.7718
2870,west-bengal,2020,2,Recharge & bill payments,22220012,7496845561.868595
2871,west-bengal,2020,2,Merchant payments,10225729,7404190137.669086
2872,west-bengal,2020,2,Financial Services,130595,89987205.23090403
2873,west-bengal,2020,2,Others,244774,124404641.81495729
2874,west-bengal,2020,4,Peer-to-peer payments,46437233,166391874596.30487
2875,west-bengal,2020,4,Merchant payments,30077510,22241302940.832962
2876,west-bengal,2020,4,Recharge & bill payments,23158305,10074605883.201237
2877,west-bengal,2020,4,Financial Services,178455,164241191.7401362
2878,west-bengal,2020,4,Others,489142,293466753.56894124
2879,west-bengal,2020,3,Peer-to-peer payments,37556349,133120676151.84232
2880,west-bengal,2020,3,Recharge & bill payments,22284079,8768630922.970161
2881,west-bengal,2020,3,Merchant payments,19599024,14614394375.389553
2882,west-bengal,2020,3,Financial Services,151996,125973420.85650632
2883,west-bengal,2020,3,Others,363056,183680984.08253318
2884,west-bengal,2019,1,Peer-to-peer payments,27374206,44170923881.744286
2885,west-bengal,2019,1,Recharge & bill payments,11659948,3021107711.9021683
2886,west-bengal,2019,1,Merchant payments,7636726,2645438308.338478
2887,west-bengal,2019,1,Financial Services,525650,47986448.46936697
2888,west-bengal,2019,1,Others,429858,279216273.42549
2889,west-bengal,2019,2,Peer-to-peer payments,20285958,48394974398.37831
2890,west-bengal,2019,2,Merchant payments,13646142,4657258459.145545
2891,west-bengal,2019,2,Recharge & bill payments,12129638,3676123279.3800926
2892,west-bengal,2019,2,Financial Services,421037,45646046.98846317
2893,west-bengal,2019,2,Others,540760,331688935.22631323
2894,west-bengal,2019,4,Peer-to-peer payments,67037576,76593333397.8665
2895,west-bengal,2019,4,Recharge & bill payments,14511711,4859794689.902503
2896,west-bengal,2019,4,Merchant payments,14187744,6477138700.812115
2897,west-bengal,2019,4,Financial Services,653648,77047243.72974005
2898,west-bengal,2019,4,Others,415159,196296222.33587587
2899,west-bengal,2019,3,Merchant payments,30804036,8273187167.0788555
2900,west-bengal,2019,3,Peer-to-peer payments,21522913,57058405341.48096
2901,west-bengal,2019,3,Recharge & bill payments,13011501,4832486821.888576
2902,west-bengal,2019,3,Financial Services,558653,57054414.83597401
2903,west-bengal,2019,3,Others,547726,319398871.5461071
2904,west-bengal,2021,1,Peer-to-peer payments,53869075,202240249482.85385
2905,west-bengal,2021,1,Merchant payments,37143701,28918343691.018497
2906,west-bengal,2021,1,Recharge & bill payments,26673733,11339665944.69124
2907,west-bengal,2021,1,Financial Services,166727,175445811.88444334
2908,west-bengal,2021,1,Others,400816,263502545.07389978
2909,west-bengal,2021,2,Peer-to-peer payments,64661051,230812278789.29965
2910,west-bengal,2021,2,Merchant payments,41696787,34787867208.31932
2911,west-bengal,2021,2,Recharge & bill payments,34799709,13331453857.609217
2912,west-bengal,2021,2,Financial Services,190537,186466487.6307634
