,State,Year,Quarter,District_Pincode,Transaction_count,Transaction_amount
556,ladakh,2021,2,194102,23109,81915521.2458953
557,ladakh,2021,2,194105,15290,45575936.5836569
558,ladakh,2021,2,194106,13320,43934602.79987593
559,ladakh,2021,2,194703,11776,37349775.978450835
560,ladakh,2021,4,194104,152915,482150693.80578053
561,ladakh,2021,4,194101,145867,501529595.87825036
562,ladakh,2021,4,194201,74027,274189707.01169163
563,ladakh,2021,4,194401,43146,168530928.8720181
564,ladakh,2021,4,194107,38000,139391735.73762026
565,ladakh,2021,4,194103,36689,112442870.84496419
566,ladakh,2021,4,194102,31783,110979297.21193558
567,ladakh,2021,4,194105,22207,67216234.07271755
568,ladakh,2021,4,194703,21830,68873210.48487522
569,ladakh,2021,4,194106,17704,56842594.13239838
570,ladakh,2021,3,194101,158592,609875579.7552676
571,ladakh,2021,3,194104,134590,453246271.94474024
572,ladakh,2021,3,194201,64437,269863008.4168567
573,ladakh,2021,3,194401,37043,160850348.114331
574,ladakh,2021,3,194103,34363,122408757.75828159
575,ladakh,2021,3,194102,33291,125474392.07742149
576,ladakh,2021,3,194107,33031,130954307.98520905
577,ladakh,2021,3,194105,21767,68952692.57986437
578,ladakh,2021,3,194106,17972,58698289.91442717
579,ladakh,2021,3,194703,16103,57215433.30702903
580,ladakh,2018,1,194104,2020,3828955.0065869302
581,ladakh,2018,1,194101,1308,2687004.1412541345
582,ladakh,2018,1,194107,907,1172438.2670770823
583,ladakh,2018,1,194201,453,730331.760636051
584,ladakh,2018,1,194703,343,784034.4341519758
585,ladakh,2018,1,194105,285,372502.50856631674
586,ladakh,2018,1,194103,270,1458140.4024246996
587,ladakh,2018,1,194102,214,392108.37107729935
588,ladakh,2018,1,194109,125,422287.51846363675
589,ladakh,2018,1,194106,98,215194.16782998943
590,ladakh,2018,2,194104,3729,8309267.261285865
591,ladakh,2018,2,194101,3139,10904079.132593857
592,ladakh,2018,2,194107,2134,7552290.20406978
593,ladakh,2018,2,194201,1555,4664125.294900896
594,ladakh,2018,2,194102,1128,4752049.045722285
595,ladakh,2018,2,194103,918,3310614.596084082
596,ladakh,2018,2,194703,888,2718526.7713195444
597,ladakh,2018,2,194105,827,2883469.174699771
598,ladakh,2018,2,194109,276,501323.52715195087
599,ladakh,2018,2,194401,204,1090861.431970323
600,ladakh,2018,4,194104,9100,32131162.602099724
601,ladakh,2018,4,194101,6526,23776399.24644202
602,ladakh,2018,4,194107,5228,21335611.27194267
603,ladakh,2018,4,194201,3905,16456855.181821305
604,ladakh,2018,4,194103,2115,7315736.670264327
605,ladakh,2018,4,194105,2051,7670728.188730611
606,ladakh,2018,4,194703,1965,9248371.782299018
607,ladakh,2018,4,194102,1799,6137851.003826457
608,ladakh,2018,4,194106,1181,5266777.983922208
609,ladakh,2018,4,194401,693,3798802.3885751935
610,ladakh,2018,3,194104,5788,17149541.916428685
611,ladakh,2018,3,194101,5432,19310453.105081312
612,ladakh,2018,3,194107,3831,13059921.36487846
613,ladakh,2018,3,194201,2473,8488742.36002268
614,ladakh,2018,3,194102,1768,6866676.271421243
615,ladakh,2018,3,194103,1439,4467492.064714355
616,ladakh,2018,3,194105,1439,2723488.3925920613
617,ladakh,2018,3,194703,1238,5352984.614705656
618,ladakh,2018,3,194106,883,4038015.800257112
619,ladakh,2018,3,194401,285,1775235.1133856145
620,ladakh,2022,1,194104,154272,472737561.2291975
621,ladakh,2022,1,194101,134589,426307081.65345216
622,ladakh,2022,1,194201,76974,270445428.79312336
623,ladakh,2022,1,194107,45153,152808140.1873147
624,ladakh,2022,1,194401,42114,144670505.39359504
625,ladakh,2022,1,194103,34785,93196976.43138848
626,ladakh,2022,1,194102,26314,89483823.81015117
627,ladakh,2022,1,194703,23787,73704446.76612793
628,ladakh,2022,1,194105,23335,68121513.09820607
629,ladakh,2022,1,194106,17551,56686258.252219945
630,ladakh,2022,2,194101,295744,953619671.9154239
631,ladakh,2022,2,194104,235834,687142377.4082154
632,ladakh,2022,2,194201,122174,422676434.18049604
633,ladakh,2022,2,194107,78094,237866441.3871275
634,ladakh,2022,2,194401,77048,302237005.0231304
635,ladakh,2022,2,194103,64923,179793577.05094215
636,ladakh,2022,2,194102,49473,160062924.85814723
637,ladakh,2022,2,194105,39622,106171675.08014886
638,ladakh,2022,2,194703,35267,99427375.07701047
639,ladakh,2022,2,194404,31848,150765059.0770013
640,ladakh,2022,4,194104,253102,634954359.5981989
641,ladakh,2022,4,194101,242758,650642182.7208587
642,ladakh,2022,4,194201,128329,361948632.4458002
643,ladakh,2022,4,194401,73153,227090234.7867395
644,ladakh,2022,4,194103,62642,136252415.71828476
645,ladakh,2022,4,194102,55644,138011380.5256229
646,ladakh,2022,4,194107,54757,143326775.1819088
647,ladakh,2022,4,194404,50950,195859048.4963047
648,ladakh,2022,4,194105,41674,98531402.32250312
649,ladakh,2022,4,194703,34085,90457957.39822572
650,ladakh,2022,3,194101,320558,987012441.2115387
651,ladakh,2022,3,194104,252253,692400225.3003747
652,ladakh,2022,3,194201,138865,447577780.6149179
653,ladakh,2022,3,194401,78063,282694980.31049764
654,ladakh,2022,3,194103,67676,172870643.53104627
655,ladakh,2022,3,194107,66414,194962643.17275846
656,ladakh,2022,3,194102,58100,163338681.53460935
657,ladakh,2022,3,194404,44884,212368409.06949016
658,ladakh,2022,3,194105,40480,105748434.37612358
659,ladakh,2022,3,194703,33746,90353822.98653208
660,kerala,2023,1,682042,1406460,1246300827.0
661,kerala,2023,1,682024,1320502,1265359511.0
662,kerala,2023,1,695001,1072752,1292473703.0
663,kerala,2023,1,682025,1036617,966346813.0
664,kerala,2023,1,673032,980086,1153474681.0
665,kerala,2023,1,682020,944558,935610909.0
666,kerala,2023,1,682032,937990,851561055.0
667,kerala,2023,1,682035,931317,1079680410.0
668,kerala,2023,1,673592,862645,1231975363.0
669,kerala,2023,1,673602,818767,856966202.0
670,kerala,2023,2,682042,1422659,1296115290.0
671,kerala,2023,2,682024,1357829,1355100270.0
672,kerala,2023,2,695001,1140329,1359238695.0
673,kerala,2023,2,673032,1048561,1251618516.0
674,kerala,2023,2,682025,1038738,1041799572.0
675,kerala,2023,2,682020,964931,981283026.0
676,kerala,2023,2,682035,960566,1184461476.0
677,kerala,2023,2,673592,944793,1389891484.0
678,kerala,2023,2,682032,933355,890031888.0
679,kerala,2023,2,673004,827975,1133055631.0
680,kerala,2020,1,682016,1364356,2874455684.652919
681,kerala,2020,1,680001,497689,1117395607.5644667
682,kerala,2020,1,682003,421571,944514253.7696829
683,kerala,2020,1,695001,363718,794855059.3254321
684,kerala,2020,1,682042,359054,622312023.1150094
685,kerala,2020,1,673032,341861,721176207.0807674
686,kerala,2020,1,682036,227320,470520766.2242434
687,kerala,2020,1,686001,220877,506120170.92763764
688,kerala,2020,1,682024,117801,164795922.46555993
689,kerala,2020,1,695581,111524,133843168.6482603
690,kerala,2020,2,682016,1783976,4560849554.441608
691,kerala,2020,2,680001,380483,1000017282.7133591
692,kerala,2020,2,682003,255872,614649926.1720719
693,kerala,2020,2,695001,242530,577245769.771527
694,kerala,2020,2,682036,194815,457541254.44450635
695,kerala,2020,2,673032,188347,455019619.74895096
696,kerala,2020,2,686001,141765,390990529.12594193
697,kerala,2020,2,682042,125297,205983157.9332561
698,kerala,2020,2,676504,118227,266272942.52741966
699,kerala,2020,2,682038,73188,141011603.52223673
700,kerala,2020,4,682016,1782552,3715184494.2862844
701,kerala,2020,4,682003,661831,1417045188.1926427
702,kerala,2020,4,680001,522431,1353324495.5291076
703,kerala,2020,4,673032,345569,653148567.7994026
704,kerala,2020,4,682042,318495,335094355.14334625
705,kerala,2020,4,682024,295043,344493499.72119534
706,kerala,2020,4,676504,288515,588994551.4905192
707,kerala,2020,4,682025,243156,281190848.0585133
708,kerala,2020,4,695001,242334,473317381.2414259
709,kerala,2020,4,682020,228127,288083489.1507693
710,kerala,2020,3,682016,1781390,4453697066.566498
711,kerala,2020,3,682003,640704,1612014283.7124972
712,kerala,2020,3,680001,508929,1502501615.7469406
713,kerala,2020,3,673032,276784,665919817.8057573
714,kerala,2020,3,676504,260256,652353313.7491207
715,kerala,2020,3,686001,210014,593347550.8452176
716,kerala,2020,3,691001,175285,426945129.9104941
717,kerala,2020,3,682042,165204,218212462.74966913
718,kerala,2020,3,695001,162293,376286363.8690087
719,kerala,2020,3,682024,124208,175719166.3823725
720,kerala,2019,1,682035,424794,698184963.1885434
721,kerala,2019,1,680001,152326,253001832.07161877
722,kerala,2019,1,695014,102836,182629210.02130088
723,kerala,2019,1,686001,93725,150368503.77932933
724,kerala,2019,1,676517,91865,130450854.57841897
725,kerala,2019,1,682042,87940,125027977.15621427
726,kerala,2019,1,673020,73381,100551145.09441414
727,kerala,2019,1,678001,57653,96589420.36973214
728,kerala,2019,1,695581,49868,76705656.96769725
729,kerala,2019,1,682024,49330,86216550.48514281
730,kerala,2019,2,682035,1095414,1915531173.7280126
731,kerala,2019,2,680001,344201,614084436.4711778
732,kerala,2019,2,695014,241274,432671232.8564364
733,kerala,2019,2,686001,129126,243370487.30779082
734,kerala,2019,2,676517,90823,152647787.92424476
735,kerala,2019,2,682042,82406,127497766.92935768
736,kerala,2019,2,670017,57524,117265001.45364532
737,kerala,2019,2,682024,51192,92463807.4894591
738,kerala,2019,2,695001,47985,92427227.06089757
739,kerala,2019,2,688012,46891,84767048.55101582
740,kerala,2019,4,682035,1169059,2475669826.205605
741,kerala,2019,4,680001,376442,854756957.5185084
742,kerala,2019,4,695014,276115,606376650.3602734
743,kerala,2019,4,686001,172682,404584685.81804526
744,kerala,2019,4,682042,162826,227570183.31924766
745,kerala,2019,4,682016,152224,309703730.02672434
746,kerala,2019,4,695001,125570,221675071.93083
747,kerala,2019,4,682024,100100,145416354.08496454
748,kerala,2019,4,695581,92423,118886591.31371072
749,kerala,2019,4,682025,92329,130539724.54745576
750,kerala,2019,3,682035,922736,2232586026.2426395
751,kerala,2019,3,680001,269925,685319703.0242147
752,kerala,2019,3,695014,219352,543773963.5856365
753,kerala,2019,3,686001,122010,314500337.13725847
754,kerala,2019,3,682042,121617,163274424.1497054
755,kerala,2019,3,682024,76457,121592902.2597808
756,kerala,2019,3,695001,75266,128367806.34467186
757,kerala,2019,3,676517,69125,169120258.60498452
758,kerala,2019,3,695581,66597,97078413.08417547
759,kerala,2019,3,682025,66170,102983937.97379947
760,kerala,2021,1,682016,4083761,6009560474.532877
761,kerala,2021,1,682003,1444566,2261928517.210402
762,kerala,2021,1,680001,1204345,2308949162.171064
763,kerala,2021,1,676504,716927,1059483084.1743395
764,kerala,2021,1,673032,700942,1059786486.5001254
765,kerala,2021,1,686001,445178,778875578.6139554
766,kerala,2021,1,695001,426500,788333934.2269999
767,kerala,2021,1,682042,397188,406369035.08084226
768,kerala,2021,1,682024,380649,397157582.78983474
769,kerala,2021,1,691001,351230,655067359.0204828
770,kerala,2021,2,682016,5021464,6942814062.7759
771,kerala,2021,2,682003,1734880,2526827007.4252086
772,kerala,2021,2,680001,1450332,2634779334.830291
773,kerala,2021,2,676504,797106,1132559461.3820748
774,kerala,2021,2,673032,719086,1159489238.655241
775,kerala,2021,2,686001,558513,942365129.8799086
776,kerala,2021,2,695001,464554,948105256.7308748
777,kerala,2021,2,691001,394496,744530500.7858074
778,kerala,2021,2,682042,364155,375682651.394161
779,kerala,2021,2,682036,306976,405113745.20460993
780,kerala,2021,4,682016,8930087,11255618548.128666
781,kerala,2021,4,682003,2715548,3744658866.7402086
782,kerala,2021,4,680001,2199213,3766168323.3930664
783,kerala,2021,4,676504,1341706,1697783536.4031794
784,kerala,2021,4,673032,1273522,1911121015.3320866
785,kerala,2021,4,686001,832169,1380578481.4536495
786,kerala,2021,4,695001,782037,1476373896.6673515
787,kerala,2021,4,682042,691491,679531756.4620703
788,kerala,2021,4,691001,622328,1310012684.394854
789,kerala,2021,4,682024,620902,641748823.1239398
790,kerala,2021,3,682016,6568348,9071786449.891975
791,kerala,2021,3,682003,2217365,3251612769.5628533
792,kerala,2021,3,680001,1836735,3335249297.1182175
793,kerala,2021,3,676504,1078881,1506288095.0652595
794,kerala,2021,3,673032,1078867,1708928757.630698
795,kerala,2021,3,686001,680014,1177241028.4055138
796,kerala,2021,3,695001,631261,1256822408.339543
797,kerala,2021,3,682042,512638,525900402.73725814
798,kerala,2021,3,691001,508345,1029996244.6479121
799,kerala,2021,3,682024,447797,486601759.08711857
800,kerala,2018,1,682035,56906,81512699.9029796
801,kerala,2018,1,676517,46257,56918286.759117536
802,kerala,2018,1,680001,30183,43810849.98172692
803,kerala,2018,1,673020,28246,37267431.17255093
804,kerala,2018,1,686001,25369,35989345.34481089
805,kerala,2018,1,678001,24581,36699052.64175586
806,kerala,2018,1,682042,21871,32421507.426630277
807,kerala,2018,1,695014,21835,38469517.55099669
808,kerala,2018,1,673585,17972,23134345.383249465
809,kerala,2018,1,691001,16447,24921038.44169031
810,kerala,2018,2,682035,78839,161633712.1501858
811,kerala,2018,2,676517,53515,88663445.2241711
812,kerala,2018,2,673020,40292,75984073.30868506
813,kerala,2018,2,680001,38451,72684138.14515224
814,kerala,2018,2,686001,30333,57600105.62318556
815,kerala,2018,2,682042,28431,47621370.06745951
816,kerala,2018,2,695014,26794,57392012.69495672
817,kerala,2018,2,678001,26636,49834603.16052181
818,kerala,2018,2,673585,21014,39515052.757997066
819,kerala,2018,2,691001,20473,41187534.790603206
820,kerala,2018,4,682035,126832,231015924.25451952
821,kerala,2018,4,680001,63889,123446719.39383575
822,kerala,2018,4,673020,62141,112301882.73746695
823,kerala,2018,4,682042,62060,97985135.07348408
824,kerala,2018,4,676517,55922,94043155.73272653
825,kerala,2018,4,686001,52019,98947983.66652015
826,kerala,2018,4,695014,43232,95603468.56077115
827,kerala,2018,4,678001,41581,80030451.72478761
828,kerala,2018,4,682024,36223,67588797.02889231
829,kerala,2018,4,695001,33334,68504440.65191163
830,kerala,2018,3,682035,114548,186055914.09882063
831,kerala,2018,3,673020,61657,95901141.02779779
832,kerala,2018,3,676517,57721,93295318.12828793
833,kerala,2018,3,680001,53939,93396010.97795437
834,kerala,2018,3,686001,47124,72787206.89228892
835,kerala,2018,3,682042,39219,66237424.89596899
836,kerala,2018,3,695014,33399,76136372.13837826
837,kerala,2018,3,678001,32261,52125275.7327912
838,kerala,2018,3,691001,27473,53159544.16120797
839,kerala,2018,3,673585,25681,39966721.109387964
840,kerala,2022,1,682016,10668279,13096227726.701626
841,kerala,2022,1,682003,3301409,4429522355.564033
842,kerala,2022,1,680001,2665641,4519430336.875703
843,kerala,2022,1,676504,1593062,1955707695.502362
844,kerala,2022,1,673032,1344633,2002683741.5081577
845,kerala,2022,1,686001,963050,1567012323.1801991
846,kerala,2022,1,695001,908269,1693134508.228512
847,kerala,2022,1,691001,826505,1847627074.4818888
848,kerala,2022,1,682042,771918,759319663.4586056
849,kerala,2022,1,682024,678548,664616770.8666039
850,kerala,2022,2,682016,11390739,13722939471.827314
851,kerala,2022,2,682003,3622092,4805305309.972138
852,kerala,2022,2,680001,3244043,5413950595.691341
853,kerala,2022,2,676504,1814600,2163377399.202567
854,kerala,2022,2,673032,1524291,2190726657.022115
855,kerala,2022,2,691001,1135098,2536084631.5411034
856,kerala,2022,2,695001,1038601,1921227555.036225
857,kerala,2022,2,686001,984522,1616960748.5110626
858,kerala,2022,2,682042,861613,830945898.5744267
859,kerala,2022,2,682024,755024,780067399.5888613
860,kerala,2022,4,682507,14935118,17212516875.185562
861,kerala,2022,4,680001,6143263,7259678577.20892
862,kerala,2022,4,682036,4799046,5241017648.418181
863,kerala,2022,4,695001,2750149,3555910885.040967
864,kerala,2022,4,676517,2211184,2729911478.978895
865,kerala,2022,4,686004,2038003,2649881460.8716836
866,kerala,2022,4,691001,1720848,2349449285.5586557
867,kerala,2022,4,688012,1254680,1420437735.6304073
868,kerala,2022,4,678001,1180594,1633522648.2639046
869,kerala,2022,4,682024,1174630,1176204700.313783
870,kerala,2022,3,682036,7957281,8882654528.604155
871,kerala,2022,3,682507,6910583,8367756475.456255
872,kerala,2022,3,695001,3499068,4575183661.374134
873,kerala,2022,3,680001,2995750,4099707371.5068607
874,kerala,2022,3,691001,2214879,3098616481.1014743
875,kerala,2022,3,686004,1897865,2442229812.809392
876,kerala,2022,3,682016,1712502,2107780839.3820448
877,kerala,2022,3,676517,1234319,1617429170.7740812
878,kerala,2022,3,688012,1032141,1149920056.2801034
879,kerala,2022,3,682024,1006763,1042240369.7694283
880,manipur,2023,1,795004,456363,1240769088.0
881,manipur,2023,1,795001,216068,533198852.0
882,manipur,2023,1,795002,184478,424538778.0
883,manipur,2023,1,795148,139469,341554432.0
884,manipur,2023,1,795133,129584,377823851.0
885,manipur,2023,1,795138,121384,330598046.0
886,manipur,2023,1,795130,115555,271637070.0
887,manipur,2023,1,795107,95337,219388903.0
888,manipur,2023,1,795132,91792,250420218.0
889,manipur,2023,1,795149,85573,241112692.0
890,manipur,2023,2,795004,224651,619969789.0
891,manipur,2023,2,795001,108635,258134076.0
892,manipur,2023,2,795002,93433,226003227.0
893,manipur,2023,2,795148,68329,177527055.0
894,manipur,2023,2,795138,60088,169010290.0
895,manipur,2023,2,795133,59148,178002651.0
896,manipur,2023,2,795130,56614,149763497.0
897,manipur,2023,2,795132,46117,131255670.0
898,manipur,2023,2,795116,44761,127950386.0
899,manipur,2023,2,795128,43524,139367008.0
900,manipur,2020,1,795004,387305,1585768079.294744
901,manipur,2020,1,795001,29338,71746308.31074907
902,manipur,2020,1,795002,23472,49969749.15235273
903,manipur,2020,1,795133,19760,39998266.40328973
904,manipur,2020,1,795138,18804,45574900.73661077
905,manipur,2020,1,795003,18491,62464386.41518304
906,manipur,2020,1,795148,16024,34279598.47380114
907,manipur,2020,1,795107,15648,36913496.96682216
908,manipur,2020,1,795103,15607,35641602.94164023
909,manipur,2020,1,795149,14785,35928977.22083622
910,manipur,2020,2,795004,434372,1785185559.4248211
911,manipur,2020,2,795133,37798,78140997.53542186
912,manipur,2020,2,795138,30249,75820288.94663924
913,manipur,2020,2,795001,30163,64637545.78666336
914,manipur,2020,2,795002,28649,64115117.27000809
915,manipur,2020,2,795103,26957,48348962.68931339
916,manipur,2020,2,795148,26952,63698749.748529874
